,ID,trial,chooseDes,whichWorld,chooseTV,desWorld,whatIsDes,seqLength,desCount,desProp,RT.lev,RT.raw,RT.log,aniFlagCount,outcomeDesSeq,correct,desPropC,evidForChoice,undesCount,desDiff,diffForChoice,itemsForChoiceCount,chooseDes.m,desWorldC,chooseDesC,chooseDesF,desWorldF,RTq5,timingFlag,timingRelative
266,68,X3,0,0,1,1,ph,8,3,0.375,477,4153,8.331586244,0,11100000,0,-0.125,0.625,5,-2,2,5,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,303
267,69,X3,1,1,1,1,tv,37,26,0.702702703,29941,19824,9.894648604,0,1.00E+36,1,0.202702703,0.702702703,11,15,15,26,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,24
268,70,X3,0,0,0,0,tv,8,3,0.375,1328,4218,8.347116361,0,10100100,1,-0.125,0.625,5,-2,2,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,368
269,71,X3,1,0,0,1,ph,11,8,0.727272727,5461,5584,8.627660644,0,1110111011,1,0.227272727,0.727272727,3,5,5,8,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,84
270,72,X3,1,1,1,1,tv,15,9,0.6,142,8211,9.013229998,0,1.11E+13,1,0.1,0.6,6,3,3,9,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,511
271,73,X3,0,1,1,0,ph,3,0,0,962,1523,7.328437353,0,0,1,-0.5,1,3,-3,3,3,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,423
272,74,X3,1,1,0,0,ph,13,7,0.538461538,630,6672,8.805674944,0,1.01E+12,0,0.038461538,0.538461538,6,1,1,7,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,72
273,75,X3,1,1,1,1,tv,9,6,0.666666667,500,4452,8.401108712,0,111000111,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,52
274,76,X3,1,1,0,0,ph,10,4,0.4,1914,5328,8.580731212,0,100101010,0,-0.1,0.4,6,-2,-2,4,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,378
275,77,X3,0,0,0,0,tv,10,4,0.4,8,5069,8.530898838,0,1000111000,1,-0.1,0.6,6,-2,2,6,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,119
276,78,X3,0,1,1,0,ph,7,1,0.142857143,718,3696,8.215006433,0,1,1,-0.357142857,0.857142857,6,-5,5,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,396
277,79,X3,0,1,1,0,ph,5,1,0.2,362,2681,7.893945138,0,1000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,481
278,80,X3,0,1,1,0,ph,35,13,0.371428571,1964,18782,9.840654243,0,1.10E+31,1,-0.128571429,0.628571429,22,-9,9,22,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,82
279,81,X3,0,1,1,0,ph,82,35,0.426829268,31337,45023,10.71492875,1,1.11E+74,1,-0.073170732,0.573170732,47,-12,12,47,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,473
280,82,X3,1,1,0,0,ph,5,4,0.8,1264,2470,7.81197343,0,10111,0,0.3,0.8,1,3,3,4,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,270
281,83,X3,0,1,1,0,ph,5,1,0.2,367,2227,7.708410667,0,10000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,27
283,85,X3,1,0,0,1,ph,38,21,0.552631579,723,20611,9.933580193,0,1.11E+37,1,0.052631579,0.552631579,17,4,4,21,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,261
284,86,X3,1,0,1,0,tv,4,3,0.75,695,1894,7.546446274,0,111,0,0.25,0.75,1,2,2,3,0,-1,1,chose desirable,undesirable fac.,"[7,2.1e+03]",FALSE,244
285,87,X3,1,0,1,0,tv,8,4,0.5,321,4126,8.325063694,0,1110100,0,0,0.5,4,0,0,4,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,276
286,88,X3,0,1,0,1,tv,7,3,0.428571429,58,3652,8.203030242,0,100011,0,-0.071428571,0.571428571,4,-1,1,4,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,352
288,90,X3,0,1,1,0,ph,4,0,0,725,1953,7.577121931,0,0,1,-0.5,1,4,-4,4,4,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,303
289,91,X3,0,1,0,1,tv,12,6,0.5,792,6270,8.743531634,0,1.00E+11,0,0,0.5,6,0,0,6,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,220
290,92,X3,0,0,0,0,tv,9,1,0.111111111,32974,4424,8.394799543,0,10,1,-0.388888889,0.888888889,8,-7,7,8,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,24
291,93,X3,0,1,1,0,ph,31,12,0.387096774,425,16749,9.726093834,0,1.11E+30,1,-0.112903226,0.612903226,19,-7,7,19,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,249
292,94,X3,0,1,0,1,tv,22,11,0.5,332,11600,9.358760377,0,1.01E+21,0,0,0.5,11,0,0,11,0,1,-1,chose undesirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,50
293,95,X3,0,0,0,0,tv,10,2,0.2,943,5456,8.6044712,0,1000010000,1,-0.3,0.8,8,-6,6,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,506
294,96,X3,0,1,1,0,ph,25,8,0.32,2106,13297,9.495293725,0,1.11E+23,1,-0.18,0.68,17,-9,9,17,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,97
295,97,X3,1,1,1,1,tv,12,9,0.75,1471,6164,8.726481196,6,1.01E+11,1,0.25,0.75,3,6,6,9,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,114
296,98,X3,1,0,0,1,ph,5,4,0.8,2095,2701,7.901377354,0,10111,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,501
297,99,X3,1,1,1,1,tv,12,8,0.666666667,783,6368,8.759040728,0,101111111,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,318
298,1,X4,1,1,0,0,ph,3,2,0.666666667,497,1497,7.311218384,1,110,0,0.166666667,0.666666667,1,1,1,2,0,-1,1,chose desirable,undesirable fac.,"[7,2.1e+03]",FALSE,397
299,2,X4,1,0,0,1,ph,9,6,0.666666667,598,4489,8.409385239,0,100111101,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,89
301,4,X4,0,1,1,0,ph,14,6,0.428571429,983,7674,8.945593271,0,1.00E+13,1,-0.071428571,0.571428571,8,-2,2,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,524
303,6,X4,1,1,1,1,tv,7,5,0.714285714,533,3376,8.124446856,0,1001111,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,76
304,7,X4,1,1,1,1,tv,7,5,0.714285714,1115,3411,8.134760782,0,1101101,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,111
