,ID,trial,chooseDes,whichWorld,chooseTV,desWorld,whatIsDes,seqLength,desCount,desProp,RT.lev,RT.raw,RT.log,aniFlagCount,outcomeDesSeq,correct,desPropC,evidForChoice,undesCount,desDiff,diffForChoice,itemsForChoiceCount,chooseDes.m,desWorldC,chooseDesC,chooseDesF,desWorldF,RTq5,timingFlag,timingRelative
1133,33,X12,1,0,0,1,ph,27,17,0.62962963,1533,14796,9.602112153,0,1.11E+25,1,0.12962963,0.62962963,10,7,7,17,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,496
1134,34,X12,0,0,0,0,tv,9,3,0.333333333,358,4930,8.503094267,0,110100000,1,-0.166666667,0.666666667,6,-3,3,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,530
1137,37,X12,0,1,0,1,tv,4,1,0.25,13028,1731,7.456454555,0,1,0,-0.25,0.75,3,-2,2,3,0,1,-1,chose undesirable,desirable fac.,"[0,2.26e+03]",FALSE,81
1138,38,X12,1,1,1,1,tv,12,8,0.666666667,1272,6212,8.734238184,0,11110011110,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,162
1139,39,X12,0,0,0,0,tv,25,10,0.4,521,13207,9.488502271,0,1.11E+24,1,-0.1,0.6,15,-5,5,15,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,7
1140,40,X12,1,0,0,1,ph,11,9,0.818181818,6,6032,8.70483391,0,11110111110,1,0.318181818,0.818181818,2,7,7,9,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,532
1141,41,X12,0,1,1,0,ph,16,5,0.3125,280,8602,9.059750013,1,1.10E+11,1,-0.1875,0.6875,11,-6,6,11,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,352
1142,42,X12,0,0,1,1,ph,72,38,0.527777778,1256,39473,10.58337217,0,1.10E+71,0,0.027777778,0.472222222,34,4,-4,34,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,423
1143,43,X12,0,1,1,0,ph,4,0,0,502,1943,7.571988449,0,0,1,-0.5,1,4,-4,4,4,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,293
1144,44,X12,1,0,1,0,tv,3,3,1,1308,1156,7.052721049,0,111,0,0.5,1,0,3,3,3,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,56
1145,45,X12,0,0,0,0,tv,45,17,0.377777778,1134,24664,10.11309997,0,1.01E+41,1,-0.122222222,0.622222222,28,-11,11,28,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,464
1146,46,X12,0,0,0,0,tv,35,11,0.314285714,101,18796,9.84139936,0,1.00E+32,1,-0.185714286,0.685714286,24,-13,13,24,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,96
1147,47,X12,0,1,1,0,ph,7,1,0.142857143,147,3751,8.22977775,0,10000,1,-0.357142857,0.857142857,6,-5,5,6,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,451
1148,48,X12,1,1,1,1,tv,14,9,0.642857143,809,7356,8.903271586,7,1.00E+12,1,0.142857143,0.642857143,5,4,4,9,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,206
1149,49,X12,1,0,0,1,ph,11,9,0.818181818,1007,5968,8.694167142,0,10111110111,1,0.318181818,0.818181818,2,7,7,9,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,468
1150,50,X12,0,1,1,0,ph,10,3,0.3,1275,5198,8.556029215,0,1110000000,1,-0.2,0.7,7,-4,4,7,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,248
1151,51,X12,0,0,0,0,tv,45,19,0.422222222,751,24372,10.10119021,5,1.11E+43,1,-0.077777778,0.577777778,26,-7,7,26,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,172
1153,53,X12,0,1,0,1,tv,18,8,0.444444444,949,9754,9.185432736,0,1.00E+17,0,-0.055555556,0.555555556,10,-2,2,10,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,404
1154,54,X12,0,1,1,0,ph,7,3,0.428571429,179,3662,8.205764725,0,1100001,1,-0.071428571,0.571428571,4,-1,1,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,362
1155,55,X12,1,1,1,1,tv,6,5,0.833333333,2504,2865,7.960323629,0,111101,1,0.333333333,0.833333333,1,4,4,5,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,115
1156,56,X12,1,1,1,1,tv,60,36,0.6,78,32722,10.39580291,0,1.10E+59,1,0.1,0.6,24,12,12,36,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,272
1157,57,X12,0,0,0,0,tv,13,5,0.384615385,1617,6951,8.846640813,2,1.11E+12,1,-0.115384615,0.615384615,8,-3,3,8,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,351
1158,58,X12,1,1,1,1,tv,22,12,0.545454545,577,11974,9.390492911,1,1.00E+21,1,0.045454545,0.545454545,10,2,2,12,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,424
1159,59,X12,1,1,0,0,ph,45,24,0.533333333,1911,24376,10.10135432,0,1.01E+43,0,0.033333333,0.533333333,21,3,3,24,0,-1,1,chose desirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,176
1160,60,X12,0,1,0,1,tv,13,6,0.461538462,946,6650,8.802372134,3,1.00E+12,0,-0.038461538,0.538461538,7,-1,1,7,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,50
1161,61,X12,1,1,1,1,tv,9,6,0.666666667,551,4650,8.444622499,0,1110111,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,250
1162,62,X12,0,0,0,0,tv,14,5,0.357142857,950,7392,8.908153613,0,1.00E+13,1,-0.142857143,0.642857143,9,-4,4,9,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,242
1163,63,X12,1,1,1,1,tv,9,7,0.777777778,358,4408,8.391176351,0,111011110,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,8
1164,64,X12,0,0,0,0,tv,13,5,0.384615385,519,6974,8.849944227,0,1.00E+11,1,-0.115384615,0.615384615,8,-3,3,8,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,374
1165,65,X12,1,1,1,1,tv,6,4,0.666666667,214,3289,8.098338846,0,101011,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,539
1166,66,X12,1,0,0,1,ph,5,4,0.8,178,2382,7.77569575,0,11110,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,182
1167,67,X12,1,0,0,1,ph,13,7,0.538461538,808,6607,8.795884972,0,1.10E+12,1,0.038461538,0.538461538,6,1,1,7,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,7
1168,68,X12,0,0,0,0,tv,7,2,0.285714286,367,3624,8.195333667,0,1000100,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,324
1169,69,X12,1,1,1,1,tv,10,9,0.9,647,5441,8.601718146,0,1111111011,1,0.4,0.9,1,8,8,9,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,491
1170,70,X12,0,0,1,1,ph,19,7,0.368421053,935,10407,9.250233936,0,1.00E+17,0,-0.131578947,0.631578947,12,-5,5,12,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,507
1171,71,X12,1,1,0,0,ph,8,5,0.625,2823,4322,8.371473537,2,11010101,0,0.125,0.625,3,2,2,5,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,472
1172,72,X12,1,0,0,1,ph,31,16,0.516129032,495,16839,9.731452904,0,1.01E+30,1,0.016129032,0.516129032,15,1,1,16,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,339
1173,73,X12,0,0,1,1,ph,8,2,0.25,2477,4368,8.382060517,0,10010000,0,-0.25,0.75,6,-4,4,6,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,518
1174,74,X12,0,1,1,0,ph,15,6,0.4,126,7816,8.963928194,0,1.00E+14,1,-0.1,0.6,9,-3,3,9,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,116
1175,75,X12,0,1,1,0,ph,13,4,0.307692308,678,6818,8.827321453,0,1.10E+12,1,-0.192307692,0.692307692,9,-5,5,9,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,218
1176,76,X12,0,1,1,0,ph,21,8,0.380952381,895,11135,9.31784858,0,1.00E+20,1,-0.119047619,0.619047619,13,-5,5,13,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,135
1178,78,X12,1,1,0,0,ph,6,3,0.5,567,2796,7.935945103,0,1110,0,0,0.5,3,0,0,3,0,-1,1,chose desirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,46
1179,79,X12,0,1,1,0,ph,5,2,0.4,940,2301,7.74109909,1,1010,1,-0.1,0.6,3,-1,1,3,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,101
1180,80,X12,1,0,1,0,tv,12,9,0.75,927,6072,8.711443319,0,10111011111,0,0.25,0.75,3,6,6,9,0,-1,1,chose desirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,22
1181,81,X12,1,1,1,1,tv,11,10,0.909090909,53,5953,8.691650573,0,11111110111,1,0.409090909,0.909090909,1,9,9,10,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,453
1182,82,X12,0,1,1,0,ph,29,15,0.517241379,4287,15477,9.64711033,0,1.01E+27,1,0.017241379,0.482758621,14,1,-1,14,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,77
1183,83,X12,0,1,1,0,ph,7,2,0.285714286,617,3594,8.187021067,0,1100000,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,294
1184,84,X12,0,1,1,0,ph,25,10,0.4,369,13502,9.510593102,0,1.10E+22,1,-0.1,0.6,15,-5,5,15,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,302
1185,85,X12,0,1,0,1,tv,15,6,0.4,1220,8112,9.001099726,9,111011010,0,-0.1,0.6,9,-3,3,9,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,412
1186,86,X12,0,0,0,0,tv,7,2,0.285714286,1009,3691,8.213652703,2,1001,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,391
1188,88,X12,1,0,0,1,ph,9,7,0.777777778,2269,4619,8.43793351,5,11011111,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,219
1189,89,X12,0,1,1,0,ph,20,8,0.4,640,10962,9.302190026,0,1.00E+16,1,-0.1,0.6,12,-4,4,12,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,512
1190,90,X12,1,0,0,1,ph,9,5,0.555555556,3937,4833,8.483222672,0,111001100,1,0.055555556,0.555555556,4,1,1,5,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,433
1191,91,X12,1,1,0,0,ph,22,10,0.454545455,2567,12008,9.393328373,9,1.11E+21,0,-0.045454545,0.454545455,12,-2,-2,10,0,-1,1,chose desirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,458
1192,92,X12,1,1,1,1,tv,11,6,0.545454545,591,5871,8.677780256,0,1000111110,1,0.045454545,0.545454545,5,1,1,6,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,371
1193,93,X12,0,1,1,0,ph,8,0,0,2947,3960,8.283999304,0,0,1,-0.5,1,8,-8,8,8,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,110
1195,95,X12,1,0,0,1,ph,12,8,0.666666667,781,6407,8.765146422,0,1.10E+11,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,357
1196,96,X12,1,1,1,1,tv,12,9,0.75,251,6073,8.711607996,1,1.10E+11,1,0.25,0.75,3,6,6,9,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,23
1197,97,X12,1,0,0,1,ph,29,17,0.586206897,287,15673,9.659694766,0,1.11E+26,1,0.086206897,0.586206897,12,5,5,17,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,273
1198,98,X12,1,0,1,0,tv,13,5,0.384615385,999,6931,8.843759382,0,1.11E+12,0,-0.115384615,0.384615385,8,-3,-3,5,0,-1,1,chose desirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,331
1199,99,X12,0,1,1,0,ph,7,2,0.285714286,0,3840,8.253227646,1,10100,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,540
1200,100,X12,0,1,1,0,ph,10,4,0.4,322,5291,8.573762543,1,11010001,1,-0.1,0.6,6,-2,2,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,341
1202,2,X13,1,1,0,0,ph,2,1,0.5,1266,804,6.689599269,0,10,0,0,0.5,1,0,0,1,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,254
1203,3,X13,1,1,0,0,ph,8,5,0.625,351,3861,8.258681496,0,11100101,0,0.125,0.625,3,2,2,5,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,11
1204,4,X13,0,1,1,0,ph,5,0,0,760,2303,7.7419679,0,0,1,-0.5,1,5,-5,5,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,103
1206,6,X13,1,0,0,1,ph,6,4,0.666666667,606,2887,7.96797318,0,11110,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,137
1207,7,X13,0,1,0,1,tv,10,7,0.7,176,4975,8.51218065,0,1111110001,0,0.2,0.3,3,4,-4,3,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,25
1208,8,X13,0,0,0,0,tv,7,2,0.285714286,486,3584,8.184234774,0,1010,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,284
1209,9,X13,0,1,1,0,ph,6,1,0.166666667,186,3177,8.063692634,0,100000,1,-0.333333333,0.833333333,5,-4,4,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,427
1211,11,X13,0,0,1,1,ph,25,13,0.52,1813,13227,9.490015474,0,1.10E+24,0,0.02,0.48,12,1,-1,12,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,27
1212,12,X13,0,1,0,1,tv,8,3,0.375,1090,3980,8.289037098,0,10100001,0,-0.125,0.625,5,-2,2,5,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,130
1213,13,X13,1,1,1,1,tv,16,9,0.5625,693,8706,9.071767722,2,1.01E+13,1,0.0625,0.5625,7,2,2,9,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,456
1214,14,X13,1,0,0,1,ph,6,3,0.5,5291,3129,8.048468744,0,100101,1,0,0.5,3,0,0,3,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,379
1215,15,X13,1,0,1,0,tv,9,5,0.555555556,1391,4935,8.504107952,0,111110,0,0.055555556,0.555555556,4,1,1,5,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,535
1216,16,X13,1,1,1,1,tv,30,18,0.6,456,16047,9.683277195,0,1.01E+27,1,0.1,0.6,12,6,6,18,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,97
1217,17,X13,1,0,0,1,ph,5,4,0.8,212,2418,7.790696031,0,10111,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,218
1218,18,X13,1,1,1,1,tv,7,6,0.857142857,2758,3480,8.154787573,0,1111101,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,180
1219,19,X13,0,1,1,0,ph,8,3,0.375,270,4256,8.356085031,0,10010100,1,-0.125,0.625,5,-2,2,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,406
1220,20,X13,1,0,0,1,ph,54,35,0.648148148,1021,29409,10.28905603,0,1.01E+53,1,0.148148148,0.648148148,19,16,16,35,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,259
1221,21,X13,1,0,1,0,tv,13,7,0.538461538,984,6976,8.850230966,1,1.10E+12,0,0.038461538,0.538461538,6,1,1,7,0,-1,1,chose desirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,376
1222,22,X13,0,1,1,0,ph,10,4,0.4,878,5160,8.548691858,0,110100100,1,-0.1,0.6,6,-2,2,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,210
1224,24,X13,0,0,0,0,tv,13,5,0.384615385,6765,6880,8.836373931,6,11010011,1,-0.115384615,0.615384615,8,-3,3,8,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,280
1225,25,X13,1,0,1,0,tv,6,5,0.833333333,103,2871,7.96241568,0,11111,0,0.333333333,0.833333333,1,4,4,5,0,-1,1,chose desirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,121
1226,26,X13,1,1,1,1,tv,25,13,0.52,361,13674,9.523251498,6,1.01E+21,1,0.02,0.52,12,1,1,13,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,474
1227,27,X13,0,0,1,1,ph,7,2,0.285714286,2317,3742,8.227375507,0,1000001,0,-0.214285714,0.714285714,5,-3,3,5,0,1,-1,chose undesirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,442
1228,28,X13,0,0,0,0,tv,17,6,0.352941176,283,8887,9.092344814,0,1.00E+14,1,-0.147058824,0.647058824,11,-5,5,11,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,87
1229,29,X13,0,0,0,0,tv,14,4,0.285714286,2485,7271,8.891649113,0,1.10E+12,1,-0.214285714,0.714285714,10,-6,6,10,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,121
1230,30,X13,0,1,1,0,ph,9,1,0.111111111,902,4579,8.429235913,5,100000000,1,-0.388888889,0.888888889,8,-7,7,8,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,179
1231,31,X13,0,0,1,1,ph,33,16,0.484848485,471,17885,9.791717652,0,1.11E+29,0,-0.015151515,0.515151515,17,-1,1,17,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,285
1232,32,X13,0,0,1,1,ph,11,4,0.363636364,103,5711,8.650149419,0,1110010000,0,-0.136363636,0.636363636,7,-3,3,7,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,211
1233,33,X13,1,0,0,1,ph,36,21,0.583333333,944,19730,9.889895599,0,1.11E+33,1,0.083333333,0.583333333,15,6,6,21,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,480
1234,34,X13,1,1,1,1,tv,13,6,0.461538462,452,6968,8.849083519,0,1101000111,1,-0.038461538,0.461538462,7,-1,-1,6,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,368
1237,37,X13,1,1,1,1,tv,3,2,0.666666667,651,1207,7.095893221,0,110,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,107
1238,38,X13,1,1,1,1,tv,23,12,0.52173913,1640,12419,9.426982837,0,1.11E+22,1,0.02173913,0.52173913,11,1,1,12,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,319
1239,39,X13,1,1,1,1,tv,27,14,0.518518519,313,14756,9.599405059,0,1.10E+26,1,0.018518519,0.518518519,13,1,1,14,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,456
1240,40,X13,1,0,0,1,ph,17,10,0.588235294,2111,9345,9.14259672,0,1.11E+15,1,0.088235294,0.588235294,7,3,3,10,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,545
1241,41,X13,1,0,0,1,ph,29,19,0.655172414,752,15709,9.661989075,3,1.11E+28,1,0.155172414,0.655172414,10,9,9,19,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,309
1242,42,X13,1,0,0,1,ph,21,15,0.714285714,1484,11314,9.333796176,0,1.01E+20,1,0.214285714,0.714285714,6,9,9,15,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,314
1243,43,X13,0,0,1,1,ph,5,1,0.2,393,2639,7.878155337,0,1000,0,-0.3,0.8,4,-3,3,4,0,1,-1,chose undesirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,439
1244,44,X13,0,0,0,0,tv,3,0,0,288,1320,7.185387016,0,0,1,-0.5,1,3,-3,3,3,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,220
1245,45,X13,0,1,0,1,tv,111,52,0.468468468,925,60760,11.01468696,0,1.00E+110,0,-0.031531532,0.531531532,59,-7,7,59,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,260
1246,46,X13,1,1,1,1,tv,7,5,0.714285714,94,3730,8.224163513,0,101111,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,430
1247,47,X13,0,1,1,0,ph,11,5,0.454545455,1018,5515,8.615226932,0,101110001,1,-0.045454545,0.545454545,6,-1,1,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,15
1248,48,X13,1,1,1,1,tv,5,4,0.8,804,2232,7.710653324,2,11110,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,32
1249,49,X13,0,1,1,0,ph,8,2,0.25,559,3920,8.273846933,0,10000001,1,-0.25,0.75,6,-4,4,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,70
1250,50,X13,1,0,0,1,ph,9,7,0.777777778,122,4765,8.469052816,0,110011111,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,365
1251,51,X13,0,0,0,0,tv,58,22,0.379310345,762,31409,10.35484976,5,1.11E+56,1,-0.120689655,0.620689655,36,-14,14,36,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,59
1253,53,X13,0,0,0,0,tv,15,8,0.533333333,1108,7727,8.952475968,0,1.00E+14,1,0.033333333,0.466666667,7,1,-1,7,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,27
1254,54,X13,0,1,1,0,ph,7,3,0.428571429,173,3696,8.215006433,0,100011,1,-0.071428571,0.571428571,4,-1,1,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,396
1255,55,X13,0,1,0,1,tv,14,5,0.357142857,1635,7475,8.919319398,0,1.10E+13,0,-0.142857143,0.642857143,9,-4,4,9,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,325
1256,56,X13,1,1,1,1,tv,20,13,0.65,2476,10502,9.259320994,0,1.11E+18,1,0.15,0.65,7,6,6,13,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,52
1257,57,X13,1,0,1,0,tv,8,5,0.625,1365,3853,8.256607345,2,10110101,0,0.125,0.625,3,2,2,5,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,3
1258,58,X13,1,1,1,1,tv,5,3,0.6,1828,2714,7.90617884,0,1110,1,0.1,0.6,2,1,1,3,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,514
1259,59,X13,0,1,1,0,ph,20,7,0.35,207,10856,9.292473202,0,1.11E+18,1,-0.15,0.65,13,-6,6,13,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,406
1260,60,X13,1,1,1,1,tv,4,3,0.75,1334,1779,7.483806688,0,1110,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,129
1261,61,X13,0,1,0,1,tv,10,4,0.4,621,5089,8.534836627,0,1001100100,0,-0.1,0.6,6,-2,2,6,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,139
1262,62,X13,0,0,0,0,tv,8,1,0.125,559,4001,8.294299609,0,1000,1,-0.375,0.875,7,-6,6,7,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,151
1263,63,X13,1,1,1,1,tv,10,7,0.7,86,5468,8.606668198,0,1011101110,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,518
1264,64,X13,0,1,0,1,tv,16,8,0.5,530,8781,9.080345575,0,1.01E+15,0,0,0.5,8,0,0,8,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,531
1265,65,X13,1,0,1,0,tv,7,4,0.571428571,1798,3847,8.255048903,0,10111,0,0.071428571,0.571428571,3,1,1,4,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,547
1266,66,X13,0,1,1,0,ph,5,1,0.2,1287,2294,7.738052298,0,10,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,94
1267,67,X13,0,1,1,0,ph,12,4,0.333333333,911,6283,8.745602852,0,1.00E+11,1,-0.166666667,0.666666667,8,-4,4,8,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,233
